Node_ID,Routing_Update_Frequency,Routing_Table_Consistency,Route_Stability,Route_Convergence_Time,Route_Error_Rate,Route_Preference,Neighbor_Trustworthiness,Packet_Inspection,Historical_Behavior,Malicious_Node
2345,Low,0.2627527078124131,0.3404477530416592,0.19001840491546107,0.7192713037887043,Preferred,Low,Partial,Average,0
2346,Medium,0.46510895623593096,0.36652685868202983,0.12669060890519246,0.49516754362273674,Neutral,High,None,Bad,1
2347,Medium,0.9215191923374212,0.2999634508814911,0.5791405007134393,0.9402191043158505,Not Preferred,Medium,None,Bad,0
2348,Medium,0.3378921445934604,0.8922798858564818,0.616939138048048,0.5272867240336843,Neutral,Low,None,Bad,0
2349,High,0.49163871611404975,0.5117949167011911,0.41672328113600077,0.789262996991285,Preferred,Medium,None,Average,1
2350,Low,0.49580301660687576,0.8574875572237353,0.8002566793044507,0.23506100501004135,Neutral,Low,Full,Bad,1
2351,Medium,0.06302606983153825,0.5222136796277246,0.6531357727815751,0.1714331411781883,Preferred,Medium,Full,Average,1
2352,Low,0.8123952417460469,0.8371755836394877,0.015172984171834769,0.9542388633182937,Preferred,High,None,Average,0
2353,High,0.5006770748054763,0.3978580182372561,0.8399408171469137,0.08734041411394433,Preferred,Medium,Full,Average,0
2354,Medium,0.41006244847857054,0.12404349923436431,0.010261028404495387,0.7219496034745249,Preferred,Medium,Full,Bad,0
2355,High,0.2909504255521289,0.6014929529749413,0.7753289809534257,0.45540280354966434,Preferred,High,None,Good,0
2356,High,0.2865570241451274,0.04603378156136251,0.2860689422985063,0.0638286895906579,Not Preferred,Medium,Partial,Bad,0
2357,Medium,0.20190215339993922,0.9356193563286571,0.22747564664629127,0.4092275940840977,Not Preferred,Low,Full,Average,0
2358,Low,0.49618593438883607,0.7053090605220667,0.48502819493963834,0.16371598130087717,Not Preferred,Low,None,Good,1
2359,Low,0.7417594768909639,0.8768394060751857,0.37071356364571073,0.40734375217018726,Preferred,Medium,Partial,Good,0
2360,Low,0.38954751389893805,0.38932392172652097,0.22995738430698542,0.21551539835284284,Not Preferred,Low,None,Average,1
2361,Low,0.5190992417621837,0.7624512959857546,0.05641430664451719,0.4226078792741066,Not Preferred,Low,Partial,Average,1
2362,Low,0.13779977204399074,0.742376382872638,0.8798567688426544,0.9441509092328173,Preferred,Low,Full,Average,1
2363,Low,0.2892008874910048,0.36730948560867993,0.4503469493303285,0.818027323252778,Preferred,Medium,Partial,Good,0
2364,High,0.044752219193603504,0.7157773516660826,0.7607611875838625,0.1661822843234193,Preferred,Low,None,Good,0
2365,High,0.7671713301718087,0.5536730416796108,0.33576889921179076,0.9107141426580582,Preferred,High,Partial,Bad,1
2366,Low,0.043338733302479726,0.6145186796748499,0.6933875276153121,0.1073452911679098,Preferred,High,Partial,Good,0
2367,Low,0.8491630701436206,0.5873861907588074,0.1612368084346456,0.015222471491490808,Neutral,Low,Full,Good,1
2368,High,0.12451546883362041,0.9399832853908264,0.5452621272468573,0.6152941190885403,Preferred,Medium,None,Good,0
2369,Low,0.5598368028535897,0.41583405026802966,0.8883051522966474,0.4824993748657461,Preferred,High,Partial,Average,0
2370,Medium,0.3872295796229692,0.11466320614196035,0.8424542043725145,0.49816841568734527,Preferred,High,Partial,Bad,0
2371,Medium,0.178373663477029,0.9686907774306446,0.35402559334774,0.32928697384004224,Not Preferred,Medium,Partial,Bad,0
2372,Low,0.9747369472575074,0.6481795582653734,0.4324833881994421,0.6280545311504252,Preferred,Low,None,Bad,0
2373,Low,0.49580301660687576,0.6524581484879536,0.20488722869177545,0.4704649826176024,Not Preferred,Low,Full,Average,1
2374,Low,0.376925963925108,0.7437577621410097,0.83291827812863,0.014624043010017407,Preferred,High,None,Good,1
2375,Low,0.9511370464417864,0.8993591996761742,0.15837389729913964,0.9144751060090048,Neutral,Low,Partial,Good,0
2376,Low,0.7587208675067755,0.06059769646249347,0.9179619807013564,0.17161254794897562,Neutral,Low,None,Good,0
2377,Low,0.7396099986033267,0.1069999714835993,0.43813757136956677,0.13140537180546374,Not Preferred,Medium,Partial,Average,1
2378,High,0.18502277698775915,0.15799423064666818,0.7134190609006716,0.07455188487023212,Not Preferred,High,None,Bad,0
2379,Medium,0.9199021256598975,0.4893019738368687,0.8685891415610018,0.49516754362273674,Preferred,Medium,Full,Good,0
2380,High,0.17514063388614975,0.9684107886911513,0.49867035038227736,0.19093678435076555,Neutral,Medium,Full,Good,1
2381,Low,0.5048768014355995,0.48806245991347197,0.16336402190091048,0.49451956297028443,Not Preferred,Low,None,Good,0
2382,Medium,0.20342750215413752,0.2862003970649839,0.8149833644785408,0.9157638641811174,Preferred,Low,Full,Average,0
2383,Medium,0.5265265331751754,0.7911897655632999,0.08119459082032432,0.88973897623042,Not Preferred,Medium,Full,Average,1
2384,High,0.5674941994810628,0.5152796241120854,0.023654373098312753,0.9396391915495781,Preferred,Low,Partial,Average,1
2385,Medium,0.9441285990153796,0.6588180982080535,0.4760946447532082,0.31783094641791143,Neutral,Low,Partial,Bad,0
2386,Low,0.20199504491772624,0.9696260191661958,0.42772551535431924,0.5660864010680784,Preferred,Low,Full,Good,1
2387,Medium,0.17539033497361256,0.696221915004867,0.9769731627255192,0.749955101104078,Neutral,High,Partial,Average,1
2388,Medium,0.27495911039690324,0.9379885277220562,0.6533152247691466,0.9704766464417824,Preferred,High,Full,Bad,0
2389,Medium,0.7687109087674142,0.9655570857640439,0.33890820328372284,0.648110587790972,Preferred,Low,Full,Good,1
2390,High,0.3122855758892552,0.22858705870481688,0.4306676895328402,0.6777365995807832,Preferred,Low,None,Average,0
2391,High,0.6806289156376021,0.9929081920521134,0.6288098017941077,0.8001379423839416,Neutral,Medium,Full,Bad,1
2392,Low,0.8697737995835221,0.7475781194759751,0.4244376040008935,0.7105291726499621,Preferred,Low,Full,Average,0
2393,High,0.25289627349037136,0.7829420408786922,0.7421327856246376,0.254183066044395,Preferred,Low,Full,Good,0
2394,Medium,0.36484106123827353,0.9829052328596898,0.8349408032137124,0.47968675462048604,Neutral,Medium,Full,Bad,1
2395,High,0.10749932099224235,0.2732624545555823,0.4022746240235646,0.7492929116644371,Neutral,Low,Partial,Good,1
2396,Medium,0.8434897555940103,0.41773817644376265,0.49867035038227736,0.991304059411111,Not Preferred,High,None,Bad,1
2397,Medium,0.7207154516572003,0.9383865211333915,0.30965930837327327,0.8188751704389413,Preferred,Low,None,Bad,0
2398,High,0.4315954105976695,0.743076134782676,0.5014407471415528,0.814059674448342,Neutral,High,Partial,Good,1
2399,Medium,0.4628028781590837,0.9468388821751473,0.7269409439386563,0.011876990741532922,Preferred,Low,Partial,Good,1
2400,Medium,0.08334932692085206,0.43756532514714264,0.2354501456269431,0.9842612944157846,Not Preferred,High,Full,Good,0
2401,Medium,0.9465570203865744,0.8177512472399041,0.9355551191991839,0.6653280525803787,Preferred,Medium,None,Good,1
2402,Medium,0.679317365656695,0.11061056130502978,0.10520692899301642,0.683770012088142,Not Preferred,Medium,Partial,Good,0
2403,Low,0.9047698014219513,0.8185502511944411,0.7258205206942847,0.60982671544246,Neutral,Low,None,Good,0
2404,Low,0.8278031832982524,0.9985251129895927,0.5883249944624463,0.20454395754493504,Neutral,High,Partial,Average,1
2405,High,0.8706945022561537,0.45977254325826045,0.49867035038227736,0.6293351148520573,Not Preferred,Low,None,Average,0
2406,Low,0.18370938544939186,0.5067658465262576,0.27333395973618113,0.03829138619702044,Neutral,High,None,Bad,1
2407,Medium,0.9963985318994728,0.015739972248782985,0.9676400655399332,0.23586271297102002,Not Preferred,High,Full,Good,1
2408,High,0.02000516442616851,0.9734026089283562,0.22160725674239545,0.6639000921162911,Preferred,High,Partial,Good,0
2409,High,0.49580301660687576,0.9861768872228465,0.15266186976349116,0.3665117555589056,Neutral,Low,None,Bad,1
2410,Medium,0.7538262616930282,0.8813552403057495,0.17150982298024275,0.49516754362273674,Neutral,High,None,Average,0
2411,High,0.7657467600343092,0.2708740553210006,0.6670682182517874,0.35392619504438194,Preferred,High,None,Good,0
2412,High,0.43463164161520895,0.691703417875346,0.8110787805905092,0.6843412628247124,Neutral,Low,Partial,Good,1
2413,High,0.747832360934888,0.895435100756106,0.07629354331391325,0.9299315989816455,Not Preferred,High,None,Average,0
2414,High,0.3616778850325263,0.5800065753523652,0.5928117959393091,0.5871111270580333,Neutral,High,None,Average,1
2415,High,0.9127266260883976,0.05476377752582551,0.07989940095189352,0.2451190571723435,Neutral,Low,Partial,Bad,1
2416,Low,0.29578654249351977,0.015874421793847793,0.7869654919674565,0.3114643326814126,Preferred,Low,Full,Average,0
2417,High,0.7895643131509639,0.0892428661788337,0.5780921207932251,0.6499440338816218,Not Preferred,Low,Full,Average,1
2418,Medium,0.6640723676838556,0.6116473327375985,0.47335668704320333,0.419258098425614,Preferred,Low,None,Average,0
2419,Low,0.9008942082353228,0.14150530090026514,0.5076602078761498,0.6436633672643735,Preferred,Low,Full,Good,1
2420,Low,0.8838443041843428,0.8419606812337943,0.9457912719417038,0.5373791879137075,Not Preferred,Medium,Full,Average,1
2421,Medium,0.9177258090912357,0.3591703511697899,0.8562269417630832,0.9028647937916409,Not Preferred,Low,Partial,Bad,1
2422,Medium,0.47226396400371484,0.40783930667511004,0.35336157154092396,0.4230169524388131,Neutral,Low,None,Good,0
2423,Low,0.4140619402133414,0.32479450286336864,0.8462773724729192,0.9053932329290053,Preferred,Low,Full,Average,0
2424,Low,0.8579670912415589,0.5747336515388624,0.6187381412176327,0.9341944419085537,Preferred,High,Full,Good,0
2425,High,0.47292011686177937,0.46495502361773045,0.653458278205396,0.4710674777451407,Neutral,Low,None,Bad,1
2426,Low,0.7894891768236403,0.2954229842766055,0.45248707496077023,0.5356302853048245,Preferred,Low,None,Good,1
2427,Low,0.781030704333919,0.39743527238707566,0.3839534528834221,0.6577962650257493,Neutral,Low,None,Bad,0
2428,Medium,0.16231986208501203,0.20571175941707254,0.4927829345196203,0.23778842111157128,Neutral,Low,Full,Average,1
2429,Medium,0.1947937836376018,0.41334226414881536,0.5582596312485993,0.7138909630740324,Neutral,Medium,Partial,Good,0
2430,Low,0.23440145372373578,0.14592897959233309,0.6290469935870504,0.4504673277047577,Neutral,Low,Full,Bad,0
2431,High,0.49580301660687576,0.36107645054378623,0.6679103011456768,0.5715159210235763,Neutral,Low,Full,Average,1
2432,Low,0.7247826567743876,0.9934799343336271,0.693362436701126,0.6868303957515489,Not Preferred,High,None,Good,1
2433,High,0.48538829927697125,0.10944332710326876,0.8831855787006627,0.7081501046162499,Preferred,Medium,Full,Good,1
2434,High,0.2949929469839797,0.008994292817431138,0.6333579119730954,0.11326908315892237,Not Preferred,Medium,None,Good,1
2435,Low,0.5919376787062978,0.548773898932763,0.46576492330051633,0.7251346265816816,Preferred,Medium,None,Average,0
2436,Medium,0.6845883976530838,0.6024352555904404,0.9756387190976338,0.49516754362273674,Neutral,Medium,Partial,Good,1
2437,Low,0.49580301660687576,0.4344459512198786,0.16926475071541902,0.4962058799500081,Neutral,Low,Partial,Average,1
2438,Low,0.9390691921010684,0.6179074241186486,0.881390998636897,0.13144601664821243,Not Preferred,Low,Partial,Good,0
2439,High,0.8501912818498782,0.30875298631287673,0.338563008959747,0.19699305583894056,Preferred,High,None,Good,0
2440,High,0.24891088317991017,0.8647255695179893,0.24982321308611688,0.49516754362273674,Preferred,Low,Full,Average,0
2441,Medium,0.7710565709064654,0.9647478149424267,0.25900207179449153,0.8182588010354491,Neutral,Low,None,Good,0
2442,Medium,0.2897508887789536,0.3984406948623066,0.49867035038227736,0.4382745825467943,Not Preferred,Medium,None,Bad,1
2443,High,0.796399988770646,0.2523724765214709,0.05854142195007794,0.4012291809806058,Preferred,Low,Partial,Good,0
2444,Low,0.21471436951981226,0.9148208935862071,0.7640016954807244,0.1133807096070023,Not Preferred,High,Partial,Average,0
2445,Medium,0.09465438039363916,0.29669669762808615,0.9266213485719222,0.42912331778188817,Preferred,High,None,Good,1
2446,High,0.601702490145793,0.96817640402948,0.8547201364105933,0.2058392869952762,Preferred,High,Full,Average,1
2447,Low,0.1946850063001867,0.36527294203530714,0.24277978214207951,0.33741662437996334,Preferred,High,None,Good,0
2448,Low,0.7716522004189084,0.7390127436095144,0.08189252820000481,0.310293419286774,Preferred,Low,Full,Bad,1
2449,Low,0.20236356032178937,0.7046398194407197,0.8419386306424858,0.5398435225427023,Neutral,Low,None,Good,1
2450,Low,0.8933705221405857,0.04827456356064708,0.18613006610838456,0.2961431644014205,Neutral,High,Full,Average,1
2451,Medium,0.5182268934748777,0.5476857230291441,0.33441445135461234,0.49516754362273674,Neutral,Low,None,Bad,1
2452,High,0.1421463704565168,0.6739198740845365,0.3912034417144252,0.39978774754224844,Preferred,High,Full,Average,1
2453,Medium,0.7607146278696642,0.6073087429212753,0.6156151093887886,0.7892195914275945,Preferred,High,Full,Good,0
2454,Medium,0.49580301660687576,0.5133924021256768,0.7310663732984578,0.01900740002567136,Neutral,Low,Full,Average,0
2455,Medium,0.4982237402682267,0.347174506336289,0.16875380776677307,0.8379535544990658,Preferred,High,Full,Bad,0
2456,High,0.0960527195895543,0.013180037749451312,0.46939757733863874,0.7312710219793342,Preferred,Low,Partial,Bad,1
2457,Low,0.0759886518955416,0.5368090852774561,0.6486830449042336,0.7106573770668566,Not Preferred,Low,Partial,Average,0
2458,High,0.4851029839390655,0.7428037456552986,0.06662696094429998,0.9239894123987114,Preferred,High,Full,Bad,1
2459,High,0.3368290033152288,0.5067658465262576,0.7260865035708707,0.7068008884429279,Preferred,High,Partial,Average,1
2460,High,0.6531459880944719,0.6014667616916858,0.048832933629728625,0.31961782258475613,Not Preferred,Low,Partial,Bad,0
2461,Low,0.4289541122325441,0.702920998061968,0.8514710138868774,0.5073635432245636,Preferred,Low,None,Average,1
2462,Low,0.7153470212874742,0.7909176002781291,0.9367681333721024,0.6233707602208972,Neutral,High,Partial,Good,1
2463,High,0.21677101238427177,0.3046255695163306,0.9974911608761765,0.6586486971498026,Neutral,High,None,Average,0
2464,Low,0.1619829269298243,0.17802952960536367,0.0775689072621345,0.6180726797216618,Preferred,Low,Full,Bad,0
2465,Low,0.10698180763205611,0.7614693289373168,0.918094793200539,0.21795485466011766,Preferred,Medium,Partial,Good,0
2466,High,0.6377456662457177,0.4770771715592135,0.9345655747071387,0.28930431710405324,Not Preferred,High,Full,Good,0
2467,Low,0.19342995940806984,0.08087260384750028,0.7295141984358722,0.008162711457216032,Preferred,Medium,Full,Average,0
2468,Low,0.649680837945384,0.42212155705018173,0.34169834049022285,0.09414675228322356,Not Preferred,High,None,Good,0
2469,Medium,0.1388166822433209,0.07903267573291206,0.5888693902072113,0.18662149156682672,Preferred,High,None,Average,1
2470,Medium,0.8681236112213547,0.5720337661605418,0.42028827066135055,0.05799241856995485,Neutral,Low,None,Good,1
2471,Medium,0.0808520330396183,0.19656637671020738,0.9786773168195908,0.8472888121203486,Preferred,Medium,Partial,Good,0
2472,High,0.07374416514116067,0.8795215925860874,0.25194021240911346,0.022250125495225204,Preferred,High,Partial,Average,0
2473,Medium,0.1806365509475325,0.7450365341015921,0.11805889976181416,0.23984174848088957,Preferred,Low,Full,Average,1
2474,Medium,0.7975209993180093,0.1321561973043227,0.07271121434459171,0.18780777755756906,Preferred,High,None,Average,1
2475,Low,0.9724890885195508,0.9465059953974576,0.231103024643998,0.17089634821214894,Not Preferred,Medium,Partial,Average,1
2476,Medium,0.8633865647893623,0.2564286946517077,0.570922151800373,0.8438520582019737,Neutral,High,Full,Bad,1
2477,Medium,0.33101534913102537,0.6081352329231426,0.22570307047010973,0.6878043336329314,Not Preferred,Low,Partial,Average,1
2478,Medium,0.661037032656835,0.30478899967357986,0.481251282371572,0.7105106495310913,Not Preferred,Low,None,Average,1
2479,Medium,0.014307285046622042,0.8896276699072845,0.48991611160449466,0.5432896550403248,Neutral,High,None,Average,1
2480,High,0.6309911542136424,0.41820278434272407,0.39628051823937116,0.6902626091854012,Preferred,Low,Partial,Good,1
2481,Medium,0.5161231573169517,0.3948032000046662,0.5185474310440127,0.43989520202558263,Not Preferred,Low,Full,Bad,0
2482,Low,0.31591528245563594,0.5795393434937254,0.3647838133702479,0.5606978174642661,Neutral,Low,None,Bad,0
2483,Low,0.0016524881419711646,0.826797739763546,0.99681094032579,0.7271028277136562,Not Preferred,Low,None,Bad,1
2484,High,0.2662231939797156,0.2735531405685112,0.3903803901438524,0.46012721666679424,Neutral,Medium,Full,Good,0
2485,High,0.15505972141241342,0.5400934210977145,0.08061128846621757,0.7667784245332432,Neutral,High,Full,Bad,1
2486,Medium,0.9166233736781126,0.9205077894865824,0.07778520020046797,0.12095776175452344,Neutral,Low,None,Average,1
2487,High,0.7272156880186423,0.8372857778497611,0.7842633772952806,0.2740478081979354,Preferred,High,Full,Good,0
2488,Medium,0.1546585001854821,0.48803324648521085,0.47826862946078497,0.8987370618979222,Neutral,High,Full,Good,1
2489,Medium,0.14693799594601265,0.34192630457806406,0.9092239295496342,0.9113081631625708,Neutral,High,Full,Bad,1
2490,High,0.9937005233882049,0.4698727236363408,0.7378323605059232,0.048752877286102336,Neutral,Low,Partial,Bad,1
2491,High,0.3182851531164682,0.7024777844603521,0.738265923412267,0.6576316021143738,Neutral,High,Full,Average,0
2492,Medium,0.1334064812782133,0.32581787910568316,0.06454780502388324,0.6513399408695104,Preferred,Medium,None,Good,0
2493,High,0.5771771953713426,0.5182523114132099,0.4062542664278276,0.81809489504588,Preferred,Medium,None,Bad,0
2494,Low,0.49580301660687576,0.6978198430863103,0.8178751571851274,0.2453620559864359,Neutral,Medium,Partial,Bad,0
2495,High,0.20064640888939445,0.06524045417548319,0.7260073846551959,0.3799749244584082,Not Preferred,Medium,Full,Average,1
2496,High,0.3202096102649318,0.8970236470327904,0.9742547445762636,0.24169419765043032,Preferred,High,Partial,Average,0
2497,Medium,0.9710073912780117,0.8403366527442993,0.9091402834567175,0.7083544391429696,Preferred,High,None,Bad,1
2498,Low,0.43093673178464764,0.9846973894715495,0.21566081340365273,0.7143651619473286,Preferred,High,Partial,Good,0
2499,High,0.5366916785560121,0.6287498531944623,0.8100052033899383,0.761923381723148,Neutral,Medium,None,Average,1
2500,High,0.890181782611727,0.8901633061387604,0.3228787646551393,0.9139026192809402,Not Preferred,Low,None,Average,1
2501,Low,0.4731732580213538,0.8573901695871814,0.9272714445333184,0.0923940289370857,Preferred,Medium,None,Average,0
2502,Low,0.8584102538829541,0.29503739798127915,0.9329079830430356,0.07080900005262147,Not Preferred,High,Full,Bad,0
2503,Medium,0.9820755099674586,0.43745822729717054,0.9498432648055952,0.38311586449683266,Not Preferred,Low,Full,Bad,1
2504,High,0.4498232757179522,0.8473500281430886,0.30198022695393634,0.3718128729306647,Preferred,High,Partial,Bad,0
2505,Medium,0.37318345986368173,0.9873602045353342,0.8535658372113794,0.38796633338382425,Neutral,High,Full,Average,1
2506,High,0.41096451640043374,0.3177435047620818,0.5819279049807213,0.9379791213136662,Not Preferred,Low,Partial,Bad,1
2507,Medium,0.28028995098039056,0.8851655322559362,0.08025811998580301,0.6054476059672126,Not Preferred,Medium,None,Good,0
2508,Medium,0.08757281726623012,0.5067658465262576,0.9308324158174878,0.8966009580549783,Preferred,Medium,None,Average,0
2509,Medium,0.5458164215523124,0.29619363021534206,0.48909290289350327,0.21886488309541552,Neutral,Low,Full,Average,0
2510,Low,0.49546013317236026,0.952824716936136,0.6250132491160458,0.7172054798944385,Not Preferred,High,Full,Bad,1
2511,High,0.7358286970505784,0.32566132549259685,0.1945402656577434,0.2306197692536054,Neutral,Low,Full,Good,1
2512,Medium,0.0720369250185201,0.3494829772240141,0.6797912012713396,0.7027465744890764,Neutral,Medium,None,Bad,1
2513,High,0.9330301542669718,0.9575586285057303,0.5968853678610146,0.019887017954431818,Neutral,High,Partial,Good,0
2514,Low,0.8638162944684391,0.8248869256818773,0.5894208062071001,0.7836375533670537,Preferred,Medium,None,Average,0
2515,Medium,0.8940975279890293,0.18129247201391252,0.458733327136742,0.5880477183456377,Not Preferred,Low,None,Good,1
2516,Low,0.5280714117368048,0.4021173856479573,0.029442514744831505,0.7533854240156094,Preferred,Medium,None,Bad,1
2517,High,0.41798040757625,0.955064397253907,0.2685761808015268,0.3751077033183158,Not Preferred,Medium,None,Average,1
2518,High,0.5727105288051072,0.5578448250391125,0.8260471865372462,0.1838960225250139,Neutral,Low,Full,Good,1
2519,Low,0.39467716007287956,0.7338087139422406,0.49789670258287133,0.3384337242309269,Preferred,Low,Partial,Bad,0
2520,Medium,0.5117381207029182,0.5602095440377961,0.13821070536134816,0.9155937530176794,Preferred,Medium,Partial,Good,1
2521,Low,0.14549135745701425,0.974499883262783,0.08572296842928229,0.21856778661252196,Not Preferred,Low,Full,Good,0
2522,Medium,0.9682935582729514,0.7833514001242444,0.2241540044236986,0.3029909306643547,Preferred,Medium,None,Bad,0
2523,Low,0.35416873966639273,0.11615220008467142,0.42971137966238915,0.1965367374037491,Not Preferred,High,Full,Bad,1
2524,Medium,0.7828967686723345,0.7589566512115979,0.7982852766484908,0.953770740076004,Preferred,Low,None,Good,1
2525,Low,0.3029170681310124,0.22384238856339833,0.1449929578197534,0.18449041185365034,Preferred,Medium,Partial,Good,1
2526,High,0.3245601944750087,0.21903503318400352,0.08014335533354422,0.49516754362273674,Preferred,High,Partial,Average,0
2527,High,0.2656697558564416,0.9943689763667939,0.23554667376366445,0.23918644893858032,Not Preferred,Medium,Partial,Average,0
2528,Medium,0.22209283111256262,0.741849417460254,0.06185818172511737,0.05093357985573377,Preferred,Low,Partial,Average,1
2529,Low,0.10347137270677931,0.5532864159809425,0.8244168329143053,0.36242917057831237,Neutral,High,Full,Good,1
2530,Low,0.7876751807147809,0.733709309497632,0.4516801622865787,0.15912094287195555,Not Preferred,High,None,Good,0
2531,Low,0.44398862696877506,0.7723409755538425,0.6253923997135148,0.30802535180193735,Preferred,Medium,Partial,Good,1
2532,Medium,0.3102686186798824,0.22144744191015575,0.3903132125514853,0.5159840862093631,Neutral,Medium,Full,Good,1
2533,High,0.3002488469161385,0.6851785781802198,0.8055166286830625,0.3784717648136534,Preferred,High,Full,Good,1
2534,Medium,0.7744809584543674,0.669290238153186,0.7600224190879035,0.9794253958319389,Not Preferred,High,Partial,Bad,0
2535,Low,0.2640740372957504,0.22533598307814628,0.6879795776455575,0.3490409956905184,Not Preferred,High,Partial,Average,1
2536,High,0.298715187124615,0.30509498115351263,0.8113937123444109,0.8316534876101951,Not Preferred,Medium,Partial,Average,0
2537,Medium,0.18447321026652408,0.522588871028741,0.6731211380977535,0.075415052266528,Not Preferred,Medium,None,Bad,1
2538,Low,0.6440946934361856,0.1780654383247321,0.7911449655420719,0.2991955061317254,Preferred,Low,Full,Bad,0
2539,High,0.38563596042062553,0.29571077022384895,0.016994249587130805,0.19597266123326007,Not Preferred,Medium,Full,Average,1
2540,High,0.6829819923269768,0.3845455126425382,0.8690758150677024,0.16230784549646082,Not Preferred,Low,Partial,Good,1
2541,High,0.4307854685287673,0.6685625255621098,0.3082579895048255,0.2094523750253401,Not Preferred,Low,Partial,Good,1
2542,High,0.9315196275969178,0.11793319489517451,0.06137292981347886,0.31099470201195367,Not Preferred,Medium,Full,Average,1
2543,Medium,0.9713297002123199,0.8782586914391465,0.1183672395755816,0.33851368877065724,Neutral,Low,None,Average,1
2544,Low,0.49888663524312704,0.5056106428274088,0.053243287063985956,0.24006227698741622,Not Preferred,High,Partial,Average,0
2545,High,0.7619626007956865,0.8304823250861944,0.23225064640236948,0.06638060727935102,Preferred,Low,Full,Average,0
2546,Low,0.4095613602934438,0.5067658465262576,0.27518907242754165,0.7977903060062493,Preferred,High,Full,Average,0
2547,High,0.552369821609127,0.7835926574173304,0.6974970102885748,0.9075063492653965,Preferred,High,Partial,Bad,0
2548,Low,0.44595850633138123,0.42777489580419314,0.625879832998645,0.7341473970980933,Preferred,Low,Partial,Average,0
2549,High,0.21020121445252027,0.8753051567568016,0.4879610450415376,0.22498141557381213,Neutral,Low,Partial,Average,1
2550,Medium,0.9205172678472096,0.82419379666652,0.06537041297730839,0.4435091017801145,Not Preferred,Medium,None,Good,1
2551,Medium,0.6550590173405827,0.19424312143375777,0.35620293050970986,0.2634434074875409,Preferred,High,Partial,Bad,0
2552,High,0.19550259019655358,0.9625695873776323,0.1545018114953034,0.9133047149587763,Neutral,Medium,None,Average,0
2553,Medium,0.6551043649581891,0.23229324114104277,0.9739043855556111,0.5703548191512311,Neutral,High,Full,Bad,0
2554,High,0.07731879285780763,0.45606773039729886,0.49867035038227736,0.017031461088003574,Not Preferred,Low,Full,Good,1
2555,Medium,0.37798925056923505,0.39250201227021797,0.874101063016566,0.6184434719336769,Not Preferred,Low,None,Good,0
2556,High,0.14510881712529822,0.4210851343386198,0.04971829248796911,0.6549035322851401,Neutral,Low,Full,Average,1
2557,Medium,0.1902266964164131,0.9970592001972269,0.2823031200113997,0.08433271486953497,Preferred,High,Full,Average,1
2558,Medium,0.3112388686675537,0.5086833276877293,0.058333272284801674,0.15374402858395597,Not Preferred,Low,None,Bad,0
2559,High,0.805887227795081,0.031920341774543504,0.5939582709303421,0.8736318031862716,Not Preferred,High,Full,Average,0
2560,Low,0.00763899462577311,0.07832455610801592,0.7213284230897014,0.3999513348754986,Preferred,Low,Full,Bad,0
2561,Low,0.1550343613978017,0.6243759554919758,0.06582804655009544,0.6449704850606913,Not Preferred,High,None,Good,1
2562,Low,0.45469416492556414,0.42867611581207576,0.33644758699299104,0.00020139813431041542,Neutral,High,None,Good,1
2563,Low,0.6169296050695466,0.603410536526025,0.9131265747570346,0.5598337248996377,Neutral,Low,Full,Average,1
2564,Medium,0.8081056645452729,0.5521538195470366,0.0017050315022650864,0.6363658101666421,Not Preferred,Medium,None,Bad,0
2565,Medium,0.2580192627247665,0.35063608147840786,0.9158745673209491,0.39149773828526657,Neutral,Medium,None,Good,0
2566,High,0.5969251357296542,0.159426206888302,0.6345667993449942,0.43016445251449964,Preferred,Medium,Full,Good,1
2567,Medium,0.5321862928286623,0.06650839546658183,0.42504659380264576,0.12589788640716348,Not Preferred,Medium,Full,Average,1
2568,Low,0.9293505244877419,0.4694685150098856,0.8522840680574311,0.012601101113770774,Not Preferred,High,None,Good,0
2569,Medium,0.10611346010363942,0.5852501530514588,0.24286465053126627,0.1662594283013965,Preferred,Medium,None,Good,0
2570,Medium,0.93519103045757,0.33689618531477283,0.49867035038227736,0.9785877558497821,Preferred,Medium,None,Good,1
2571,Low,0.7896362526474029,0.972340376595683,0.6083829531497954,0.522172804484338,Preferred,Low,None,Good,0
2572,High,0.22923916277203216,0.03150797528859928,0.49867035038227736,0.4590631687554171,Not Preferred,Low,Full,Good,0
2573,Low,0.9759595818569281,0.0881185445278041,0.8139248762184821,0.8592126486431675,Neutral,Low,Partial,Bad,1
2574,High,0.6653892371680176,0.5313104368892952,0.054673071977554555,0.9527466009925385,Not Preferred,Low,Full,Bad,1
2575,High,0.6113700565595732,0.10673668201459752,0.560411510015611,0.0736610720170594,Not Preferred,Low,Partial,Good,0
2576,High,0.5732426648480058,0.6063794785740337,0.16898136922217832,0.857773595969114,Neutral,Low,None,Bad,0
2577,High,0.5592028846502348,0.8873021057555099,0.4128880298653581,0.3439276965520779,Neutral,High,Partial,Good,0
2578,Medium,0.7337987569107608,0.1933072787839436,0.2767475643735259,0.9442618634671276,Not Preferred,High,Partial,Good,1
2579,High,0.3866321922137057,0.5278963840433926,0.528027350730221,0.761736902212518,Preferred,Low,Full,Bad,1
2580,Medium,0.8206425472982894,0.6376642845894569,0.6545144667421172,0.08464993460641068,Not Preferred,Low,Partial,Bad,0
2581,Low,0.37871696732082494,0.0290346626756125,0.49867035038227736,0.7916808768571322,Preferred,High,None,Bad,1
